Id,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontagenan,MasVnrAreanan,GarageYrBltnan
1,12.247694320220994,0.48300348686233785,0.8613531161467861,0.4815276855374444,0.36627135906966113,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.8636757125382628,0.6131471927654584,1.0,0.8613531161467861,0.9999999999999999,0.8131960184801332,0.6826061944859853,0.36418016578518914,0.43585853724275586,0.0,0.0,1.0,1.0,0.6826061944859854,0.8642673232785809,0.7924812503605781,1.0,1.0,0.8613531161467861,0.8613531161467861,0.43067655807339306,1.0,0.7595081688051273,0.9207822211616018,0.0,0.6468381434062775,0.7746682090055624,1.0,1.0,1.0,1.0,0.3558391223102011,0.8844195655086796,0.0,0.5774360149312434,0.5,0.0,0.7924812503605781,0.6309297535714573,0.6309297535714573,0.5,0.7924812503605781,0.6826061944859854,1.0,0.0,0.3868528072345415,0.898244401703927,0.5525963715280964,0.7924812503605781,0.6826061944859854,0.8691585170013217,0.7924812503605781,1.0,1.0,0.0,0.654448814435194,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.21661750002841323,0.500248880081017,0.7924812503605781,0.8613531161467861,0.0,0.0,0.0
2,12.109010932687042,0.0,0.8613531161467861,0.5584291938876764,0.39124518250563334,1.0,1.0,0.0,0.5,1.0,0.6826061944859854,0.0,0.7925087653372185,0.3868528072345415,1.0,0.8613531161467861,0.773705614469083,0.7348669132988577,0.9345358308985775,0.704420597365706,0.8430654934475056,0.0,0.0,0.6711877414712396,0.5781296526357756,0.43067655807339306,,0.5,1.0,0.6826061944859854,0.8613531161467861,0.8613531161467861,1.0,0.8270874753469162,0.7971883235394353,0.9207822211616018,0.0,0.7287306520479248,0.8191525021302921,1.0,1.0,1.0,1.0,0.5027526640881166,0.0,0.0,0.4699346734026433,0.0,0.6309297535714573,0.7924812503605781,0.0,0.6309297535714573,0.5,0.5,0.5264557606361822,1.0,0.5,0.773705614469083,0.898244401703927,0.8580455163231522,0.7924812503605781,0.6826061944859854,0.8450875008783298,0.7924812503605781,1.0,1.0,0.8439345207253247,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5869275622313097,0.25018672202486414,0.7924812503605781,0.8613531161467861,0.0,0.0,0.0
3,12.31716669303576,0.48300348686233785,0.8613531161467861,0.49849774030218175,0.42228857063501457,1.0,1.0,0.5,0.5,1.0,0.0,0.0,0.8636757125382628,0.6131471927654584,1.0,0.8613531161467861,0.9999999999999999,0.8131960184801332,0.6826061944859853,0.4226523584194235,0.47335681252935546,0.0,0.0,1.0,1.0,0.6826061944859854,0.8497694440742329,0.7924812503605781,1.0,1.0,0.8613531161467861,0.8613531161467861,0.6826061944859854,1.0,0.7163565286525998,0.9207822211616018,0.0,0.783246236031116,0.7829296671794652,1.0,1.0,1.0,1.0,0.3831233612026792,0.8862454312119562,0.0,0.5928253976052988,0.5,0.0,0.7924812503605781,0.6309297535714573,0.6309297535714573,0.5,0.7924812503605781,0.5264557606361822,1.0,0.5,0.773705614469083,0.898244401703927,0.6224724010481285,0.7924812503605781,0.6826061944859854,0.883449506775789,0.7924812503605781,1.0,1.0,0.0,0.5964218091585775,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8598333372483922,0.500248880081017,0.7924812503605781,0.8613531161467861,0.0,0.0,0.0
4,11.84939770159144,0.5517639646215531,0.8613531161467861,0.4510558009800407,0.39022311202938087,1.0,1.0,0.5,0.5,1.0,0.43067655807339306,0.0,0.9035938671686059,0.6131471927654584,1.0,0.8613531161467861,0.9999999999999999,0.8131960184801332,0.6826061944859853,0.9190662820075748,0.8783820744571478,0.0,0.0,0.45815690999132624,0.6711877414712396,0.43067655807339306,,0.5,1.0,0.43067655807339306,0.6826061944859854,1.0,0.43067655807339306,0.8270874753469162,0.6227795898876046,0.9207822211616018,0.0,0.8113606923289686,0.7604359468893993,1.0,0.8613531161467861,1.0,1.0,0.3996231405238886,0.8684714035453164,0.0,0.5788817550073739,0.5,0.0,0.5,0.0,0.6309297535714573,0.5,0.7924812503605781,0.6094234797341938,1.0,0.5,0.898244401703927,0.6131471927654584,0.6480129630838797,0.5,0.8613531161467861,0.8909348532438877,0.7924812503605781,1.0,1.0,0.0,0.568246512465584,0.8882270480680241,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.21661750002841323,0.0,0.7924812503605781,0.0,0.0,0.0,0.0
5,12.429216196844383,0.48300348686233785,0.8613531161467861,0.5760684745979354,0.468694490250829,1.0,1.0,0.5,0.5,1.0,0.6826061944859854,0.0,1.0,0.6131471927654584,1.0,0.8613531161467861,0.9999999999999999,0.8822871857866932,0.6826061944859853,0.446592092624096,0.5344908771065097,0.0,0.0,1.0,1.0,0.6826061944859854,0.9058260350140148,0.7924812503605781,1.0,1.0,0.8613531161467861,0.8613531161467861,0.8613531161467861,1.0,0.7508411946605893,0.9207822211616018,0.0,0.7988584543228832,0.8080015563156372,1.0,1.0,1.0,1.0,0.465925621805773,0.9118316089138266,0.0,0.6662890993712156,0.5,0.0,0.7924812503605781,0.6309297535714573,0.7324867603589634,0.5,0.7924812503605781,0.748070363587408,1.0,0.5,0.773705614469083,0.898244401703927,0.6480129630838797,0.7924812503605781,0.8613531161467861,0.9272657938081726,0.7924812503605781,1.0,1.0,0.7791263723811479,0.7044810215762689,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.500248880081017,0.7924812503605781,0.8613531161467861,0.0,0.0,0.0
6,11.870599909242044,0.40190365620490787,0.8613531161467861,0.5803231458377587,0.4666940329438629,1.0,1.0,0.5,0.5,1.0,0.0,0.0,0.7343611355735556,0.6131471927654584,1.0,0.8613531161467861,0.3868528072345415,0.6444425975133798,0.6826061944859853,0.575858603268738,0.658752929566423,0.0,0.0,1.0,1.0,0.43067655807339306,,0.5,1.0,0.8613531161467861,0.8613531161467861,0.8613531161467861,0.43067655807339306,1.0,0.763688863309991,0.9207822211616018,0.0,0.5381706819909426,0.7663423860597847,1.0,1.0,1.0,1.0,0.328342312734057,0.8306108042329501,0.0,0.49691668978013537,0.5,0.0,0.5,0.6309297535714573,0.31546487678572865,0.5,0.5,0.4306765580733931,1.0,0.0,0.3868528072345415,0.898244401703927,0.764977058953864,0.5,0.6826061944859854,0.8509391043044037,0.7924812503605781,1.0,1.0,0.5497838233014749,0.5445349351609194,0.0,0.9260311691014055,0.0,0.0,0.0,0.6826061944859854,0.6309297535714573,0.6791106756111422,0.910752275681348,0.7501865981425908,0.7924812503605781,0.8613531161467861,0.0,0.0,0.0
7,12.634603026569334,0.0,0.8613531161467861,0.534849087816728,0.40087236923282465,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.9390669465144927,0.6131471927654584,1.0,0.8613531161467861,0.773705614469083,0.8822871857866932,0.6826061944859853,0.28176823894628233,0.26724543855325483,0.0,0.0,1.0,1.0,1.0,0.8603265930253643,0.7924812503605781,1.0,1.0,1.0,0.8613531161467861,0.8613531161467861,1.0,0.8360878298501523,0.9207822211616018,0.0,0.74285563888642,0.8523558840200346,1.0,1.0,1.0,1.0,0.6142021681564125,0.0,0.0,0.5741091314141511,0.5,0.0,0.7924812503605781,0.0,0.6309297535714573,0.5,0.7924812503605781,0.6094234797341938,1.0,0.5,0.898244401703927,0.898244401703927,0.4270792628348883,0.7924812503605781,0.6826061944859854,0.8896431136089393,0.7924812503605781,1.0,1.0,0.8209478102350838,0.6438734158894466,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8035450622597229,0.25018672202486414,0.7924812503605781,0.8613531161467861,0.0,0.0,0.0
8,12.206072645530174,0.48300348686233785,0.8613531161467861,0.5039570347019628,0.4065726405883461,1.0,1.0,0.5,0.5,1.0,0.43067655807339306,0.0,0.818036705164662,0.9999999999999999,1.0,0.8613531161467861,0.9999999999999999,0.8131960184801332,0.7783853970487743,0.7339292503530264,0.8783820744571478,0.0,0.0,0.8115075629572489,0.7472217363092141,1.0,0.8792041293381484,0.5,1.0,0.6826061944859854,0.8613531161467861,0.8613531161467861,0.6826061944859854,0.8270874753469162,0.782185849606325,0.3562071871080222,0.4792090898181853,0.6935875472494246,0.8041335101137501,1.0,1.0,1.0,1.0,0.4531510371745986,0.9028287916518669,0.0,0.6484563913806802,0.5,0.0,0.7924812503605781,0.6309297535714573,0.6309297535714573,0.5,0.5,0.6094234797341938,1.0,0.7924812503605781,0.773705614469083,0.898244401703927,0.8771548301328945,0.7924812503605781,0.6826061944859854,0.8520801837195728,0.7924812503605781,1.0,1.0,0.8089048187798009,0.8440814485462356,0.8603980965519968,0.0,0.0,0.0,0.0,1.0,0.6309297535714573,0.6074197178313702,0.9572376244342062,0.7501865981425908,0.7924812503605781,0.8613531161467861,1.0,0.0,0.0
9,11.77452020265869,0.40190365620490787,0.43067655807339306,0.3876845207842248,0.3031315081878636,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.5132964061160519,0.0,1.0,0.8613531161467861,0.3868528072345415,0.8131960184801332,0.6826061944859853,0.8855133571389356,0.991890673037156,0.0,0.0,0.9163138199826525,0.6711877414712396,0.43067655807339306,,0.5,1.0,0.43067655807339306,0.6826061944859854,0.8613531161467861,0.43067655807339306,0.9207822211616018,0.0,0.9207822211616018,0.0,0.8843558089393824,0.7868474776747482,1.0,0.8613531161467861,1.0,0.5,0.42291381377821224,0.8677773423533791,0.0,0.5904395206873216,0.0,0.0,0.7924812503605781,0.0,0.5,0.7924812503605781,0.5,0.6826061944859854,0.8613531161467861,0.7924812503605781,0.773705614469083,0.6131471927654584,0.9655756770941302,0.5,0.6826061944859854,0.8474580462646883,0.5,1.0,1.0,0.6678199699163418,0.0,0.8436380277262637,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4895232750454956,0.500248880081017,0.7924812503605781,0.0,0.0,0.0,0.0
10,11.678439903447801,1.0,0.8613531161467861,0.37982051124542915,0.34082999975088124,1.0,1.0,0.0,0.5,1.0,0.43067655807339306,0.0,0.4421294589150075,0.0,0.0,0.0,0.6131471927654584,0.6444425975133798,0.7783853970487743,0.86351864084397,0.991890673037156,0.0,0.0,0.6711877414712396,0.5781296526357756,0.43067655807339306,,0.5,1.0,0.43067655807339306,0.6826061944859854,0.8613531161467861,0.43067655807339306,1.0,0.7811039679306186,0.9207822211616018,0.0,0.6380044095144113,0.7914481789246166,1.0,1.0,1.0,1.0,0.44275245048654277,0.0,0.0,0.41385107047617,0.5,0.0,0.5,0.0,0.5,0.7924812503605781,0.5,0.4306765580733931,1.0,0.7924812503605781,0.773705614469083,0.898244401703927,0.9536254454806695,0.7924812503605781,0.43067655807339306,0.7340990304082337,1.0,1.0,1.0,0.0,0.25521212430499585,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.500248880081017,0.7924812503605781,0.8613531161467861,0.0,0.0,0.0
